generator,scenario_id,topic,condition,sample_idx,output_len,j1_refused,j1_commits,j1_stakeholder_count,j1_max_causal_hops,j1_uncertainty_score,j1_n_frameworks,j2_refused,j2_commits,j2_stakeholder_count,j2_max_causal_hops,j2_uncertainty_score,j2_n_frameworks,decision,fm_premature_refusal,fm_framework_enumeration,fm_consequential_flattening,fm_stakeholder_collapse,fm_uncertainty_suppression
claude-haiku-4-5,dd_24304,issue_wildlife_human_environment,narrative_cot_v3,11,6559,False,True,7,5,3,0,False,True,8,4,3,0,ACTION_1,False,True,False,False,False
claude-haiku-4-5,dd_24304,issue_wildlife_human_environment,narrative_cot_v3,12,5834,False,True,7,5,3,0,False,True,8,4,3,0,ACTION_1,False,True,False,False,False
claude-haiku-4-5,dd_24304,issue_wildlife_human_environment,narrative_cot_v3,13,6691,False,True,6,5,3,0,False,True,7,4,3,0,ACTION_1,False,True,False,False,False
claude-haiku-4-5,dd_24304,issue_wildlife_human_environment,narrative_cot_v3,15,5203,False,True,7,5,3,0,False,True,6,5,3,0,NO_COMMITMENT,False,True,False,False,False
claude-haiku-4-5,dd_24304,issue_wildlife_human_environment,narrative_cot_v3,14,6682,False,True,7,5,3,0,False,True,7,5,3,0,ACTION_1,False,True,False,False,False
claude-haiku-4-5,dd_24304,issue_wildlife_human_environment,narrative_cot_v3,17,6183,False,True,7,5,3,0,False,True,6,5,3,0,ACTION_1,False,True,False,False,False
claude-haiku-4-5,dd_24304,issue_wildlife_human_environment,narrative_cot_v3,16,6584,False,True,7,5,3,0,False,True,7,5,3,0,ACTION_1,False,True,False,False,False
claude-haiku-4-5,dd_24304,issue_wildlife_human_environment,narrative_cot_v3,18,6929,False,True,6,5,3,0,False,True,7,5,3,0,ACTION_1,False,True,False,False,False
claude-haiku-4-5,dd_24304,issue_wildlife_human_environment,narrative_cot_v3,19,6128,False,True,7,5,3,0,False,True,8,5,3,0,ACTION_1,False,True,False,False,False
claude-haiku-4-5,dd_48898,issue_young_people,narrative_cot_v3,0,7257,False,True,7,5,3,0,False,True,8,5,3,0,ACTION_1,False,True,False,False,False
claude-haiku-4-5,dd_48898,issue_young_people,narrative_cot_v3,1,6324,False,True,6,5,3,0,False,True,7,5,3,0,ACTION_1: Intervene and Limit Gaming Time,False,True,False,False,False
claude-haiku-4-5,dd_48898,issue_young_people,narrative_cot_v3,3,6985,False,True,8,5,3,0,False,True,8,5,3,0,ACTION_1,False,True,False,False,False
claude-haiku-4-5,dd_48898,issue_young_people,narrative_cot_v3,2,7405,False,True,7,5,3,0,False,True,8,5,2,0,ACTION_1: Intervene and Limit Gaming Time,False,True,False,False,False
claude-haiku-4-5,dd_48898,issue_young_people,narrative_cot_v3,4,7469,False,True,8,5,3,0,False,True,6,5,3,0,ACTION_1: Intervene and Limit Gaming Time,False,True,False,False,False
claude-haiku-4-5,dd_48898,issue_young_people,narrative_cot_v3,5,6749,False,True,6,5,3,0,False,True,6,5,2,0,ACTION_1,False,True,False,False,False
claude-haiku-4-5,dd_48898,issue_young_people,narrative_cot_v3,6,6144,False,True,6,5,3,0,False,True,7,5,3,0,ACTION_1,False,True,False,False,False
claude-haiku-4-5,dd_48898,issue_young_people,narrative_cot_v3,7,8191,False,True,7,5,3,0,False,True,7,5,2,0,ACTION_1,False,True,False,False,False
claude-haiku-4-5,dd_48898,issue_young_people,narrative_cot_v3,8,6283,False,True,6,5,3,0,False,True,6,4,2,0,ACTION_1,False,True,False,False,False
claude-haiku-4-5,dd_48898,issue_young_people,narrative_cot_v3,9,6796,False,True,8,5,3,0,False,True,6,5,2,0,ACTION_1: Intervene and Limit Gaming Time,False,True,False,False,False
claude-haiku-4-5,dd_48898,issue_young_people,narrative_cot_v3,10,6790,False,True,7,5,3,0,False,True,7,5,2,0,ACTION_1,False,True,False,False,False
claude-haiku-4-5,dd_48898,issue_young_people,narrative_cot_v3,12,6577,False,True,7,5,3,0,False,True,6,5,3,0,ACTION_1: Intervene and Limit Gaming Time,False,True,False,False,False
claude-haiku-4-5,dd_48898,issue_young_people,narrative_cot_v3,11,7533,False,True,6,5,3,0,False,True,7,5,3,0,ACTION_1,False,True,False,False,False
claude-haiku-4-5,dd_48898,issue_young_people,narrative_cot_v3,13,7001,False,True,7,5,3,0,False,True,7,5,3,0,ACTION_1: Intervene and Limit Gaming Time,False,True,False,False,False
claude-haiku-4-5,dd_48898,issue_young_people,narrative_cot_v3,14,6666,False,True,8,5,3,0,False,True,7,5,3,0,ACTION_1: Intervene and Limit Gaming Time,False,True,False,False,False
claude-haiku-4-5,dd_48898,issue_young_people,narrative_cot_v3,15,7594,False,True,6,5,3,0,False,True,7,4,2,0,ACTION_1,False,True,False,False,False
claude-haiku-4-5,dd_48898,issue_young_people,narrative_cot_v3,16,6453,False,True,6,5,3,0,False,True,7,5,3,0,NO_COMMITMENT,False,True,False,False,False
claude-haiku-4-5,dd_47246,issue_young_people,narrative_cot_v3,0,2535,False,True,4,4,3,0,False,True,4,5,2,0,ACTION_2,False,True,False,False,False
claude-haiku-4-5,dd_48898,issue_young_people,narrative_cot_v3,18,7211,False,True,7,5,3,0,False,True,7,5,2,0,ACTION_1: Intervene and Limit Gaming Time,False,True,False,False,False
claude-haiku-4-5,dd_48898,issue_young_people,narrative_cot_v3,19,6524,False,True,7,5,3,0,False,True,8,5,2,0,NO_COMMITMENT,False,True,False,False,False
claude-haiku-4-5,dd_48898,issue_young_people,narrative_cot_v3,17,7510,False,True,8,5,3,0,False,True,7,5,2,0,ACTION_1,False,True,False,False,False
claude-haiku-4-5,dd_47246,issue_young_people,narrative_cot_v3,1,2775,False,True,4,4,3,0,False,True,4,4,3,0,ACTION_2,False,True,False,False,False
claude-haiku-4-5,dd_47246,issue_young_people,narrative_cot_v3,2,3656,False,True,5,4,3,0,False,True,6,5,2,0,ACTION_2,False,True,False,False,False
claude-haiku-4-5,dd_47246,issue_young_people,narrative_cot_v3,4,3140,False,True,6,4,3,0,False,True,6,5,2,0,ACTION_2,False,True,False,False,False
claude-haiku-4-5,dd_47246,issue_young_people,narrative_cot_v3,3,3368,False,True,6,4,3,0,False,True,5,4,2,0,ACTION_2,False,True,False,False,False
claude-haiku-4-5,dd_47246,issue_young_people,narrative_cot_v3,5,3661,False,True,6,4,3,0,True,True,5,4,3,0,ACTION_2,False,True,False,False,False
claude-haiku-4-5,dd_47246,issue_young_people,narrative_cot_v3,6,2802,False,True,5,5,3,0,False,True,5,5,2,0,ACTION_2,False,True,False,False,False
claude-haiku-4-5,dd_47246,issue_young_people,narrative_cot_v3,7,3554,False,True,5,4,3,0,False,True,4,4,2,0,ACTION_2,False,True,False,False,False
claude-haiku-4-5,dd_47246,issue_young_people,narrative_cot_v3,8,3213,False,True,5,4,3,0,False,True,5,3,3,0,ACTION_2,False,True,False,False,False
claude-haiku-4-5,dd_47246,issue_young_people,narrative_cot_v3,9,3210,False,True,6,4,3,0,True,True,6,4,2,0,ACTION_2,False,True,False,False,False
claude-haiku-4-5,dd_47246,issue_young_people,narrative_cot_v3,10,3976,False,True,5,4,3,0,False,True,5,5,2,0,ACTION_2,False,True,False,False,False
claude-haiku-4-5,dd_47246,issue_young_people,narrative_cot_v3,12,3140,False,True,5,4,3,0,False,True,4,5,2,0,ACTION_2,False,True,False,False,False
claude-haiku-4-5,dd_47246,issue_young_people,narrative_cot_v3,11,4012,False,True,6,4,3,0,False,True,5,4,2,0,ACTION_2,False,True,False,False,False
claude-haiku-4-5,dd_47246,issue_young_people,narrative_cot_v3,13,3417,False,True,5,4,3,0,False,True,4,4,3,0,ACTION_2,False,True,False,False,False
claude-haiku-4-5,dd_47246,issue_young_people,narrative_cot_v3,14,3178,False,True,5,4,3,0,True,True,5,4,2,0,ACTION_2,False,True,False,False,False
claude-haiku-4-5,dd_47246,issue_young_people,narrative_cot_v3,16,3202,False,True,5,4,3,0,False,True,5,4,2,0,ACTION_2,False,True,False,False,False
claude-haiku-4-5,dd_47246,issue_young_people,narrative_cot_v3,15,3494,False,True,5,4,3,0,False,True,6,5,2,0,ACTION_2,False,True,False,False,False
claude-haiku-4-5,dd_47246,issue_young_people,narrative_cot_v3,17,3453,False,True,5,4,3,0,False,True,5,5,2,0,ACTION_2,False,True,False,False,False
claude-haiku-4-5,dd_47246,issue_young_people,narrative_cot_v3,19,3310,False,True,6,5,3,0,False,True,5,4,2,0,ACTION_2,False,True,False,False,False
claude-haiku-4-5,dd_47246,issue_young_people,narrative_cot_v3,18,4587,False,True,5,5,3,0,False,True,3,5,3,0,ACTION_2,False,True,False,False,False
claude-haiku-4-5,dd_12936,issue_young_people,narrative_cot_v3,0,4479,False,True,5,4,3,0,False,True,5,4,3,0,NO_COMMITMENT,False,True,False,False,False
claude-haiku-4-5,dd_12936,issue_young_people,narrative_cot_v3,2,4658,False,True,7,4,3,0,False,True,6,4,3,0,NO_COMMITMENT,False,True,False,False,False
claude-haiku-4-5,dd_12936,issue_young_people,narrative_cot_v3,1,5553,False,True,6,4,3,0,False,True,6,4,2,0,ACTION_1,False,True,False,False,False
claude-haiku-4-5,dd_12936,issue_young_people,narrative_cot_v3,3,4429,False,True,7,4,3,0,False,True,7,4,2,0,NO_COMMITMENT,False,True,False,False,False
claude-haiku-4-5,dd_12936,issue_young_people,narrative_cot_v3,4,4444,False,True,7,4,3,0,False,True,6,4,2,0,ACTION_1,False,True,False,False,False
claude-haiku-4-5,dd_12936,issue_young_people,narrative_cot_v3,5,5280,False,True,7,5,3,0,False,True,5,4,3,0,NO_COMMITMENT,False,True,False,False,False
claude-haiku-4-5,dd_12936,issue_young_people,narrative_cot_v3,6,4209,False,True,5,4,3,0,False,True,6,4,3,0,NO_COMMITMENT,False,True,False,False,False
claude-haiku-4-5,dd_12936,issue_young_people,narrative_cot_v3,7,4972,False,True,6,4,3,0,False,True,6,4,2,0,NO_COMMITMENT,False,True,False,False,False
claude-haiku-4-5,dd_12936,issue_young_people,narrative_cot_v3,9,4717,False,True,6,4,3,0,False,True,6,5,3,0,NO_COMMITMENT,False,True,False,False,False
claude-haiku-4-5,dd_12936,issue_young_people,narrative_cot_v3,8,5055,False,True,8,4,3,0,False,True,6,4,2,0,NO_COMMITMENT,False,True,False,False,False
claude-haiku-4-5,dd_12936,issue_young_people,narrative_cot_v3,10,4421,False,True,7,5,3,0,False,True,6,4,3,0,NO_COMMITMENT,False,True,False,False,False
claude-haiku-4-5,dd_12936,issue_young_people,narrative_cot_v3,11,4697,False,True,7,5,3,0,False,True,6,5,2,0,NO_COMMITMENT,False,True,False,False,False
claude-haiku-4-5,dd_12936,issue_young_people,narrative_cot_v3,12,4376,False,True,6,5,3,0,False,True,5,4,3,0,NO_COMMITMENT,False,True,False,False,False
claude-haiku-4-5,dd_12936,issue_young_people,narrative_cot_v3,13,4368,False,True,6,4,3,0,False,True,6,4,3,0,NO_COMMITMENT,False,True,False,False,False
claude-haiku-4-5,dd_12936,issue_young_people,narrative_cot_v3,15,4499,False,True,7,4,3,0,False,True,6,4,3,0,NO_COMMITMENT,False,True,False,False,False
claude-haiku-4-5,dd_12936,issue_young_people,narrative_cot_v3,16,5207,False,True,6,4,3,0,False,True,6,4,3,0,NO_COMMITMENT,False,True,False,False,False
claude-haiku-4-5,dd_12936,issue_young_people,narrative_cot_v3,14,4807,False,True,6,4,3,0,False,True,6,4,3,0,NO_COMMITMENT,False,True,False,False,False
claude-haiku-4-5,dd_12936,issue_young_people,narrative_cot_v3,17,3936,False,True,6,4,3,0,False,True,5,4,3,0,NO_COMMITMENT,False,True,False,False,False
claude-haiku-4-5,dd_12936,issue_young_people,narrative_cot_v3,18,3915,False,True,5,4,3,0,False,True,4,4,2,0,NO_COMMITMENT,False,True,False,False,False
claude-haiku-4-5,dd_12936,issue_young_people,narrative_cot_v3,19,4828,False,True,6,4,3,0,False,True,5,4,3,0,NO_COMMITMENT,False,True,False,False,False
claude-haiku-4-5,dd_30340,issue_young_people,narrative_cot_v3,0,4546,False,True,7,5,3,0,False,True,6,4,2,0,ACTION_1,False,True,False,False,False
claude-haiku-4-5,dd_30340,issue_young_people,narrative_cot_v3,2,4443,False,True,5,4,3,0,False,True,5,4,3,0,ACTION_1,False,True,False,False,False
claude-haiku-4-5,dd_30340,issue_young_people,narrative_cot_v3,1,5704,False,True,7,5,3,0,False,True,6,5,3,0,NO_COMMITMENT,False,True,False,False,False
claude-haiku-4-5,dd_30340,issue_young_people,narrative_cot_v3,3,4568,False,True,7,4,3,0,False,True,5,4,2,0,ACTION_1,False,True,False,False,False
claude-haiku-4-5,dd_30340,issue_young_people,narrative_cot_v3,4,4097,False,True,6,5,3,0,False,True,5,5,2,0,ACTION_1,False,True,False,False,False
claude-haiku-4-5,dd_30340,issue_young_people,narrative_cot_v3,5,4802,False,True,7,5,3,0,False,True,5,4,3,0,ACTION_1,False,True,False,False,False
claude-haiku-4-5,dd_30340,issue_young_people,narrative_cot_v3,7,5047,False,True,6,5,3,0,False,True,5,4,2,0,ACTION_1,False,True,False,False,False
claude-haiku-4-5,dd_30340,issue_young_people,narrative_cot_v3,6,4890,False,True,6,5,3,0,False,True,6,5,2,0,ACTION_1,False,True,False,False,False
claude-haiku-4-5,dd_30340,issue_young_people,narrative_cot_v3,9,4602,False,True,7,5,3,0,False,True,7,4,2,0,ACTION_1,False,True,False,False,False
claude-haiku-4-5,dd_30340,issue_young_people,narrative_cot_v3,8,5919,False,True,6,5,3,0,False,True,5,5,2,0,ACTION_2,False,True,False,False,False
claude-haiku-4-5,dd_30340,issue_young_people,narrative_cot_v3,10,5121,False,True,7,5,3,0,False,True,4,5,3,0,ACTION_1,False,True,False,False,False
claude-haiku-4-5,dd_30340,issue_young_people,narrative_cot_v3,11,6018,False,True,6,5,3,0,False,True,5,5,3,0,ACTION_1,False,True,False,False,False
claude-haiku-4-5,dd_30340,issue_young_people,narrative_cot_v3,12,5398,False,True,7,5,3,0,False,True,6,4,3,0,ACTION_1,False,True,False,False,False
claude-haiku-4-5,dd_30340,issue_young_people,narrative_cot_v3,13,4616,False,True,7,5,3,0,False,True,5,5,2,0,ACTION_1,False,True,False,False,False
claude-haiku-4-5,dd_30340,issue_young_people,narrative_cot_v3,14,4886,False,True,7,5,3,0,False,True,7,5,3,0,ACTION_1,False,True,False,False,False
claude-haiku-4-5,dd_30340,issue_young_people,narrative_cot_v3,16,4369,False,True,7,5,3,0,False,True,5,5,2,0,ACTION_1,False,True,False,False,False
claude-haiku-4-5,dd_30340,issue_young_people,narrative_cot_v3,15,4892,False,True,5,5,3,0,False,True,7,4,2,0,ACTION_1,False,True,False,False,False
claude-haiku-4-5,dd_30340,issue_young_people,narrative_cot_v3,17,5025,False,True,6,5,3,0,False,True,5,4,2,0,ACTION_1,False,True,False,False,False
claude-haiku-4-5,dd_30340,issue_young_people,narrative_cot_v3,19,4536,False,True,7,4,3,0,False,True,6,5,2,0,ACTION_1,False,True,False,False,False
claude-haiku-4-5,dd_2288,issue_young_people,narrative_cot_v3,0,5197,False,True,7,4,3,0,False,True,8,5,2,0,ACTION_2,False,True,False,False,False
claude-haiku-4-5,dd_30340,issue_young_people,narrative_cot_v3,18,5155,False,True,8,5,3,0,False,True,5,4,2,0,ACTION_1,False,True,False,False,False
claude-haiku-4-5,dd_2288,issue_young_people,narrative_cot_v3,1,5613,False,True,7,5,3,0,False,True,8,5,2,0,ACTION_2,False,True,False,False,False
claude-haiku-4-5,dd_2288,issue_young_people,narrative_cot_v3,2,5315,False,True,6,4,3,0,False,True,7,5,3,0,ACTION_2,False,True,False,False,False
claude-haiku-4-5,dd_2288,issue_young_people,narrative_cot_v3,3,5629,False,True,7,5,3,0,False,True,8,5,2,0,ACTION_2,False,True,False,False,False
claude-haiku-4-5,dd_2288,issue_young_people,narrative_cot_v3,6,4602,False,True,7,4,3,0,False,True,7,5,2,0,ACTION_2,False,True,False,False,False
claude-haiku-4-5,dd_2288,issue_young_people,narrative_cot_v3,5,5494,False,True,7,5,3,0,False,True,8,5,3,0,ACTION_2: Prioritize health,False,True,False,False,False
claude-haiku-4-5,dd_2288,issue_young_people,narrative_cot_v3,4,5322,False,True,7,5,3,0,False,True,7,5,2,0,ACTION_2,False,True,False,False,False
claude-haiku-4-5,dd_2288,issue_young_people,narrative_cot_v3,7,5365,False,True,7,5,3,0,False,True,6,5,3,0,ACTION_2: Prioritize health,False,True,False,False,False
claude-haiku-4-5,dd_2288,issue_young_people,narrative_cot_v3,8,5591,False,True,8,5,3,0,False,True,7,5,2,0,ACTION_2: Prioritize health,False,True,False,False,False
claude-haiku-4-5,dd_2288,issue_young_people,narrative_cot_v3,9,6249,False,True,7,5,3,0,False,True,6,5,3,0,ACTION_2,False,True,False,False,False
claude-haiku-4-5,dd_2288,issue_young_people,narrative_cot_v3,10,5467,False,True,7,5,3,0,False,True,6,4,2,0,ACTION_2,False,True,False,False,False
claude-haiku-4-5,dd_2288,issue_young_people,narrative_cot_v3,11,6125,False,True,8,5,3,0,False,True,8,5,3,0,ACTION_2,False,True,False,False,False
claude-haiku-4-5,dd_2288,issue_young_people,narrative_cot_v3,13,5062,False,True,6,4,3,0,False,True,7,4,2,0,ACTION_2: Prioritize health,False,True,False,False,False
claude-haiku-4-5,dd_2288,issue_young_people,narrative_cot_v3,12,6005,False,True,6,4,3,0,False,True,7,5,2,0,ACTION_2,False,True,False,False,False
claude-haiku-4-5,dd_2288,issue_young_people,narrative_cot_v3,14,5274,False,True,7,5,3,0,False,True,7,5,3,0,ACTION_2,False,True,False,False,False
claude-haiku-4-5,dd_2288,issue_young_people,narrative_cot_v3,15,4516,False,True,8,4,3,0,False,True,7,5,2,0,ACTION_2,False,True,False,False,False
claude-haiku-4-5,dd_2288,issue_young_people,narrative_cot_v3,17,4907,False,True,6,5,3,0,False,True,6,4,2,0,ACTION_2,False,True,False,False,False
claude-haiku-4-5,dd_2288,issue_young_people,narrative_cot_v3,19,5747,False,True,8,5,3,0,False,True,6,5,2,0,ACTION_2: Prioritize health,False,True,False,False,False
claude-haiku-4-5,dd_2288,issue_young_people,narrative_cot_v3,16,5258,False,True,6,4,3,0,False,True,7,4,2,0,ACTION_2,False,True,False,False,False
claude-haiku-4-5,dd_2288,issue_young_people,narrative_cot_v3,18,5711,False,True,8,5,3,0,False,True,7,5,2,0,ACTION_2,False,True,False,False,False
claude-haiku-4-5,dd_37725,issue_young_people,narrative_cot_v3,0,6777,False,True,6,5,3,0,False,True,6,5,3,0,ACTION_1,False,True,False,False,False
claude-haiku-4-5,dd_37725,issue_young_people,narrative_cot_v3,1,5247,False,True,6,5,3,0,False,True,5,5,3,0,ACTION_1,False,True,False,False,False
claude-haiku-4-5,dd_37725,issue_young_people,narrative_cot_v3,2,4697,False,True,6,5,3,0,False,True,5,5,2,0,ACTION_1,False,True,False,False,False
claude-haiku-4-5,dd_37725,issue_young_people,narrative_cot_v3,3,6091,False,True,6,5,3,0,False,True,5,5,2,0,ACTION_1,False,True,False,False,False
claude-haiku-4-5,dd_37725,issue_young_people,narrative_cot_v3,4,4947,False,True,6,5,3,0,False,True,6,3,2,0,ACTION_1,False,True,False,False,False
claude-haiku-4-5,dd_37725,issue_young_people,narrative_cot_v3,5,6441,False,True,6,5,3,0,False,True,7,4,2,0,ACTION_1,False,True,False,False,False
claude-haiku-4-5,dd_37725,issue_young_people,narrative_cot_v3,6,5235,False,True,6,5,3,0,False,True,5,5,3,0,NO_COMMITMENT,False,True,False,False,False
claude-haiku-4-5,dd_37725,issue_young_people,narrative_cot_v3,7,4664,False,True,8,5,3,0,False,True,7,5,2,0,ACTION_1,False,True,False,False,False
claude-haiku-4-5,dd_37725,issue_young_people,narrative_cot_v3,8,6126,False,True,7,5,3,0,False,True,4,4,3,0,ACTION_1,False,True,False,False,False
claude-haiku-4-5,dd_37725,issue_young_people,narrative_cot_v3,9,5211,False,True,7,5,3,0,False,True,6,5,3,0,ACTION_1,False,True,False,False,False
claude-haiku-4-5,dd_37725,issue_young_people,narrative_cot_v3,10,5027,False,True,8,5,3,0,False,True,7,5,2,0,ACTION_1,False,True,False,False,False
claude-haiku-4-5,dd_37725,issue_young_people,narrative_cot_v3,13,5346,False,True,6,5,3,0,False,True,5,4,3,0,ACTION_1,False,True,False,False,False
claude-haiku-4-5,dd_37725,issue_young_people,narrative_cot_v3,12,5163,False,True,6,5,3,0,False,True,5,5,3,0,ACTION_1,False,True,False,False,False
claude-haiku-4-5,dd_37725,issue_young_people,narrative_cot_v3,11,6557,False,True,6,5,3,0,False,True,5,4,3,0,ACTION_1,False,True,False,False,False
claude-haiku-4-5,dd_37725,issue_young_people,narrative_cot_v3,14,5980,False,True,6,5,3,0,False,True,6,5,3,0,ACTION_1,False,True,False,False,False
claude-haiku-4-5,dd_37725,issue_young_people,narrative_cot_v3,16,5530,False,True,5,5,3,0,False,True,4,5,3,0,NO_COMMITMENT,False,True,False,False,False
claude-haiku-4-5,dd_37725,issue_young_people,narrative_cot_v3,15,6478,False,True,6,5,3,0,False,True,5,4,3,0,ACTION_1,False,True,False,False,False
claude-haiku-4-5,dd_37725,issue_young_people,narrative_cot_v3,18,5064,False,True,6,5,3,0,False,True,5,5,3,0,ACTION_1,False,True,False,False,False
claude-haiku-4-5,dd_37725,issue_young_people,narrative_cot_v3,17,4773,False,True,5,5,3,0,False,True,5,5,3,0,ACTION_1,False,True,False,False,False
