scenario_id,generator,condition,direction,output_len,kc_graph_score,n_nodes,n_edges,mean_degree,kc_gzip_score,kc_graph_mdl,kc_struct_entropy
dd_12936,gpt-5.4-nano,standard_cot,-1,2254,32.2632,19,12,1.2632,1175,0.720211,2.484907
dd_12936,gpt-5.4-nano,narrative_cot,1,9520,43.36,25,17,1.36,3967,0.671138,1.956187
dd_13874,gpt-5.4-nano,baseline_io,0,1095,25.0,16,8,1.0,648,0.718693,2.079442
dd_12936,gpt-5.4-nano,standard_cot_verbose,-1,1733,28.1765,17,10,1.1765,988,0.709055,1.748067
dd_13874,gpt-5.4-nano,narrative_cot,1,11054,32.2632,19,12,1.2632,4767,0.59724,2.022809
dd_12936,gpt-5.4-nano,standard_cot_refusal_tuned,-1,1428,31.0,20,10,1.0,830,0.749156,2.302585
dd_13874,gpt-5.4-nano,standard_cot_verbose,-1,1449,35.2381,21,13,1.2381,840,0.787175,2.564949
dd_13874,gpt-5.4-nano,standard_cot,-1,1751,50.1613,31,18,1.1613,979,0.858293,2.813355
dd_14224,gpt-5.4-nano,baseline_io,0,1759,31.0,20,10,1.0,938,0.728271,2.302585
dd_14224,gpt-5.4-nano,narrative_cot,1,13771,43.1111,27,15,1.1111,6019,0.640561,2.488328
dd_14224,gpt-5.4-nano,standard_cot_verbose,-1,3324,50.2667,30,19,1.2667,1751,0.79289,2.770974
dd_14325,gpt-5.4-nano,narrative_cot,1,11618,38.0833,24,13,1.0833,5046,0.625821,2.351673
dd_14224,gpt-5.4-nano,standard_cot,-1,3456,48.0323,31,16,1.0323,1731,0.773052,2.772589
dd_14325,gpt-5.4-nano,standard_cot,-1,3911,57.2,35,21,1.2,1862,0.806905,2.887578
dd_14325,gpt-5.4-nano,baseline_io,0,3780,61.0769,39,21,1.0769,1844,0.823031,2.912494
dd_14557,gpt-5.4-nano,baseline_io,0,2039,40.12,25,14,1.12,1122,0.782886,2.441015
dd_14325,gpt-5.4-nano,standard_cot_verbose,-1,3348,48.0323,31,16,1.0323,1708,0.776075,2.685945
dd_14557,gpt-5.4-nano,narrative_cot,1,13348,35.0909,22,12,1.0909,5738,0.600097,2.253858
dd_14707,gpt-5.4-nano,baseline_io,0,821,13.0,8,4,1.0,456,0.567165,1.386294
dd_14557,gpt-5.4-nano,standard_cot,-1,2902,50.0625,32,17,1.0625,1463,0.801013,2.639341
dd_14707,gpt-5.4-nano,narrative_cot,1,10054,31.1579,19,11,1.1579,4192,0.594699,2.145842
dd_14707,gpt-5.4-nano,standard_cot_verbose,-1,1172,20.1667,12,7,1.1667,648,0.657164,1.747868
dd_14557,gpt-5.4-nano,standard_cot_verbose,-1,2097,35.0909,22,12,1.0909,1112,0.745279,2.369382
dd_14707,gpt-5.4-nano,standard_cot,-1,1857,24.0667,15,8,1.0667,925,0.660242,1.906155
dd_14818,gpt-5.4-nano,baseline_io,0,1422,27.25,16,10,1.25,840,0.720487,2.025326
dd_14818,gpt-5.4-nano,standard_cot_refusal_tuned,-1,1677,29.1111,18,10,1.1111,934,0.719472,2.302585
dd_14818,gpt-5.4-nano,narrative_cot,1,9600,39.04,25,13,1.04,4282,0.643118,2.458311
dd_14818,gpt-5.4-nano,standard_cot_verbose,-1,2095,41.0769,26,14,1.0769,1131,0.785049,2.540036
dd_14818,gpt-5.4-nano,standard_cot,-1,2347,47.2857,28,18,1.2857,1251,0.81323,2.524168
dd_14845,gpt-5.4-nano,baseline_io,0,1919,53.25,32,20,1.25,1043,0.865206,2.857103
dd_14845,gpt-5.4-nano,narrative_cot,1,10501,39.3043,23,15,1.3043,4626,0.642665,2.083766
dd_15538,gpt-5.4-nano,baseline_io,0,1733,28.0,18,9,1.0,934,0.703525,2.197225
dd_14845,gpt-5.4-nano,standard_cot,-1,3184,37.4286,21,15,1.4286,1600,0.726938,2.338372
dd_14845,gpt-5.4-nano,standard_cot_verbose,-1,3019,52.1875,32,19,1.1875,1545,0.810212,2.40616
dd_15538,gpt-5.4-nano,standard_cot,-1,2206,45.1429,28,16,1.1429,1145,0.805325,2.772589
dd_15538,gpt-5.4-nano,narrative_cot,1,13275,59.0526,38,20,1.0526,5574,0.706582,2.995732
dd_15538,gpt-5.4-nano,standard_cot_verbose,-1,1856,36.3333,21,14,1.3333,1000,0.770468,2.205598
dd_15585,gpt-5.4-nano,baseline_io,0,1283,34.3,20,13,1.3,781,0.794047,2.351673
dd_15585,gpt-5.4-nano,narrative_cot,1,8194,44.1852,27,16,1.1852,3716,0.684189,2.393312
dd_15585,gpt-5.4-nano,standard_cot,-1,2021,38.5238,21,16,1.5238,1102,0.778295,2.009709
dd_15585,gpt-5.4-nano,standard_cot_verbose,-1,1940,33.2,20,12,1.2,1105,0.74092,2.138333
dd_16120,gpt-5.4-nano,baseline_io,0,1573,31.1579,19,11,1.1579,853,0.744513,2.098274
dd_16120,gpt-5.4-nano,narrative_cot,1,10362,38.0833,24,13,1.0833,4550,0.633564,2.458311
dd_16120,gpt-5.4-nano,standard_cot,-1,1953,31.0,20,10,1.0,1056,0.718221,2.302585
dd_16120,gpt-5.4-nano,standard_cot_verbose,-1,1917,36.1818,22,13,1.1818,1050,0.763927,2.204785
dd_1656,gpt-5.4-nano,narrative_cot,1,8620,39.04,25,13,1.04,3876,0.650759,2.458311
dd_17165,gpt-5.4-nano,baseline_io,0,850,22.0,14,7,1.0,521,0.709635,1.94591
dd_1656,gpt-5.4-nano,standard_cot,-1,2498,35.2381,21,13,1.2381,1344,0.732408,2.098147
dd_1656,gpt-5.4-nano,standard_cot_verbose,-1,4273,46.1034,29,16,1.1034,2088,0.745716,2.479956
dd_17165,gpt-5.4-nano,narrative_cot,1,10454,36.0435,23,12,1.0435,4561,0.620541,2.369382
dd_17165,gpt-5.4-nano,standard_cot_refusal_tuned,-1,1342,25.0,16,8,1.0,727,0.698414,2.079442
dd_1656,gpt-5.4-nano,baseline_io,0,1819,41.0769,26,14,1.0769,1010,0.799815,2.40364
dd_17165,gpt-5.4-nano,standard_cot,-1,2261,29.1111,18,10,1.1111,1129,0.691653,2.163956
dd_17165,gpt-5.4-nano,standard_cot_verbose,-1,1846,27.0588,17,9,1.0588,950,0.690432,2.197225
dd_17455,gpt-5.4-nano,baseline_io,0,1207,31.1579,19,11,1.1579,731,0.772278,2.271869
dd_17455,gpt-5.4-nano,standard_cot,-1,1813,30.0526,19,10,1.0526,995,0.718835,2.302585
dd_17455,gpt-5.4-nano,standard_cot_verbose,-1,2626,29.1111,18,10,1.1111,1423,0.678512,2.025326
dd_17455,gpt-5.4-nano,narrative_cot,1,9890,54.1176,34,19,1.1176,4333,0.712122,2.652588
dd_17792,gpt-5.4-nano,baseline_io,0,1304,30.2222,18,11,1.2222,770,0.756813,2.397895
dd_17455,gpt-5.4-nano,standard_cot_refusal_tuned,-1,2211,45.0345,29,15,1.0345,1188,0.801618,2.70805
dd_17792,gpt-5.4-nano,standard_cot,-1,2262,37.1304,23,13,1.1304,1176,0.753078,2.458311
dd_17792,gpt-5.4-nano,standard_cot_verbose,-1,1872,36.3333,21,14,1.3333,982,0.76959,2.639057
dd_18656,gpt-5.4-nano,baseline_io,0,1356,33.0476,21,11,1.0476,743,0.773038,2.397895
dd_18656,gpt-5.4-nano,narrative_cot,1,11660,37.1304,23,13,1.1304,4828,0.62122,2.351673
dd_17792,gpt-5.4-nano,narrative_cot,1,10309,37.1304,23,13,1.1304,4542,0.629498,2.245035
dd_18656,gpt-5.4-nano,standard_cot,-1,2166,37.0,24,12,1.0,1083,0.752994,2.484907
dd_18656,gpt-5.4-nano,standard_cot_verbose,-1,1167,21.3333,12,8,1.3333,673,0.674238,1.559581
dd_18935,gpt-5.4-nano,baseline_io,0,1590,37.2727,22,14,1.2727,879,0.792655,1.772139
dd_18656,gpt-5.4-nano,standard_cot_refusal_tuned,-1,1549,30.0526,19,10,1.0526,815,0.734225,2.302585
dd_18935,gpt-5.4-nano,standard_cot,-1,1710,39.3043,23,15,1.3043,950,0.799298,2.02623
dd_18935,gpt-5.4-nano,narrative_cot,1,9869,44.1852,27,16,1.1852,4317,0.670354,2.393312
dd_18935,gpt-5.4-nano,standard_cot_verbose,-1,1093,25.2,15,9,1.2,641,0.725274,1.581094
dd_19532,gpt-5.4-nano,baseline_io,0,2509,50.2667,30,19,1.2667,1332,0.82137,2.652588
dd_18935,gpt-5.4-nano,standard_cot_refusal_tuned,-1,1467,28.1765,17,10,1.1765,830,0.725249,1.973001
dd_19532,gpt-5.4-nano,standard_cot_verbose,-1,2850,41.2,25,15,1.2,1459,0.758059,2.395908
dd_19532,gpt-5.4-nano,standard_cot,-1,3678,52.0909,33,18,1.0909,1862,0.788123,2.890372
dd_19532,gpt-5.4-nano,narrative_cot,1,12667,36.1818,22,13,1.1818,5357,0.611268,2.098147
dd_19968,gpt-5.4-nano,baseline_io,0,2140,41.0769,26,14,1.0769,1148,0.782875,2.540036
dd_19968,gpt-5.4-nano,narrative_cot,1,10204,39.1667,24,14,1.1667,4452,0.642093,2.205598
dd_20184,gpt-5.4-nano,baseline_io,0,997,27.0588,17,9,1.0588,613,0.751975,2.197225
dd_19968,gpt-5.4-nano,standard_cot_verbose,-1,3506,53.25,32,20,1.25,1745,0.80135,2.527519
dd_19968,gpt-5.4-nano,standard_cot,-1,3959,51.2258,31,19,1.2258,2006,0.779994,2.698011
dd_20184,gpt-5.4-nano,narrative_cot,1,10415,40.0,26,13,1.0,4307,0.641534,2.564949
dd_20184,gpt-5.4-nano,standard_cot,-1,1920,26.125,16,9,1.125,1034,0.679284,2.043192
dd_20431,gpt-5.4-nano,baseline_io,0,320,14.25,8,5,1.25,231,0.691159,0.950271
dd_20184,gpt-5.4-nano,standard_cot_verbose,-1,1303,26.3333,15,10,1.3333,754,0.720807,2.025326
dd_20431,gpt-5.4-nano,standard_cot,-1,986,20.1667,12,7,1.1667,555,0.67362,1.94591
dd_20431,gpt-5.4-nano,standard_cot_refusal_tuned,-1,854,30.2222,18,11,1.2222,516,0.804216,2.271869
dd_20431,gpt-5.4-nano,standard_cot_verbose,-1,740,16.3333,9,6,1.3333,437,0.642932,1.56071
dd_20431,gpt-5.4-nano,narrative_cot,1,8136,40.0,26,13,1.0,3653,0.659127,2.564949
dd_20446,gpt-5.4-nano,narrative_cot,1,9977,35.2381,21,13,1.2381,4326,0.622286,1.991509
dd_20446,gpt-5.4-nano,standard_cot,-1,2864,41.4783,23,17,1.4783,1426,0.762334,2.445468
dd_2068,gpt-5.4-nano,baseline_io,0,1111,32.1,20,11,1.1,659,0.788351,2.098274
dd_20446,gpt-5.4-nano,baseline_io,0,1907,30.0526,19,10,1.0526,1013,0.714027,2.163956
dd_20446,gpt-5.4-nano,standard_cot_verbose,-1,2257,42.28,25,16,1.28,1221,0.788801,2.393312
dd_2068,gpt-5.4-nano,narrative_cot,1,12833,43.36,25,17,1.36,5624,0.649954,2.119281
dd_2068,gpt-5.4-nano,standard_cot,-1,2422,36.0435,23,12,1.0435,1328,0.736966,2.369382
dd_2068,gpt-5.4-nano,standard_cot_verbose,-1,1225,22.2308,13,8,1.2308,735,0.680064,1.732868
dd_20717,gpt-5.4-nano,baseline_io,0,1312,36.0435,23,12,1.0435,761,0.799853,2.484907
dd_20717,gpt-5.4-nano,standard_cot,-1,2256,35.0909,22,12,1.0909,1195,0.738228,2.369382
dd_20717,gpt-5.4-nano,narrative_cot,1,10544,47.1724,29,17,1.1724,4596,0.679185,2.557794
dd_20717,gpt-5.4-nano,standard_cot_refusal_tuned,-1,2487,28.0,18,9,1.0,1343,0.671041,2.197225
dd_21165,gpt-5.4-nano,baseline_io,0,1680,33.2,20,12,1.2,937,0.755266,2.484907
dd_20717,gpt-5.4-nano,standard_cot_verbose,-1,2060,35.0909,22,12,1.0909,1138,0.747017,2.484907
dd_21165,gpt-5.4-nano,standard_cot,-1,3267,33.2,20,12,1.2,1584,0.693218,2.138333
dd_21165,gpt-5.4-nano,narrative_cot,1,8060,56.0556,36,19,1.0556,3461,0.734497,2.770974
dd_21165,gpt-5.4-nano,standard_cot_verbose,-1,2153,39.1667,24,14,1.1667,1119,0.77223,2.639057
dd_2288,gpt-5.4-nano,baseline_io,0,1170,25.2,15,9,1.2,711,0.718292,1.889159
dd_2288,gpt-5.4-nano,narrative_cot,1,12268,34.0,22,11,1.0,5450,0.596973,2.397895
dd_2288,gpt-5.4-nano,standard_cot,-1,2833,51.3333,30,20,1.3333,1482,0.814964,2.622996
dd_2288,gpt-5.4-nano,standard_cot_verbose,-1,2463,34.0,22,11,1.0,1298,0.719684,2.397895
dd_23530,gpt-5.4-nano,baseline_io,0,1261,22.5,12,9,1.5,707,0.681684,0.848686
dd_23322,gpt-5.4-nano,baseline_io,0,2412,41.0769,26,14,1.0769,1261,0.770853,2.540036
dd_23322,gpt-5.4-nano,standard_cot,-1,3430,46.4615,26,19,1.4615,1758,0.772862,2.524546
dd_23322,gpt-5.4-nano,standard_cot_verbose,-1,2475,33.2,20,12,1.2,1323,0.717838,2.369382
dd_23322,gpt-5.4-nano,narrative_cot,1,11586,52.0,34,17,1.0,5035,0.688819,2.833213
dd_23530,gpt-5.4-nano,narrative_cot,1,11800,36.1818,22,13,1.1818,5153,0.61589,2.204785
dd_23530,gpt-5.4-nano,standard_cot,-1,1799,25.0,16,8,1.0,962,0.671124,2.079442
dd_23534,gpt-5.4-nano,baseline_io,0,1727,43.0,28,14,1.0,953,0.814966,2.639057
dd_23530,gpt-5.4-nano,standard_cot_verbose,-1,2648,51.4483,29,21,1.4483,1335,0.823686,2.529295
dd_23534,gpt-5.4-nano,narrative_cot,1,12375,37.0,24,12,1.0,5348,0.613765,2.484907
dd_23534,gpt-5.4-nano,standard_cot,-1,3590,49.2,30,18,1.2,1796,0.779169,2.582306
dd_23534,gpt-5.4-nano,standard_cot_refusal_tuned,-1,2794,53.0588,34,18,1.0588,1457,0.819068,2.813355
dd_23574,gpt-5.4-nano,baseline_io,0,742,22.0,14,7,1.0,452,0.724204,1.94591
dd_23574,gpt-5.4-nano,standard_cot,-1,1806,25.2,15,9,1.2,989,0.676742,1.889159
dd_23534,gpt-5.4-nano,standard_cot_verbose,-1,3271,60.3714,35,24,1.3714,1620,0.840512,2.982965
dd_23574,gpt-5.4-nano,standard_cot_verbose,-1,2151,27.0588,17,9,1.0588,1126,0.676681,2.043192
dd_23574,gpt-5.4-nano,narrative_cot,1,9898,43.0,28,14,1.0,4361,0.66035,2.639057
dd_24304,gpt-5.4-nano,baseline_io,0,2273,48.1333,30,17,1.1333,1213,0.818232,2.639341
dd_24405,gpt-5.4-nano,baseline_io,0,690,22.2308,13,8,1.2308,444,0.739703,1.386294
dd_24304,gpt-5.4-nano,standard_cot_refusal_tuned,-1,2879,48.1333,30,17,1.1333,1482,0.793964,2.557794
dd_24304,gpt-5.4-nano,narrative_cot,1,11566,46.0,30,15,1.0,4970,0.663385,2.70805
dd_24304,gpt-5.4-nano,standard_cot,-1,2707,63.1795,39,23,1.1795,1405,0.868796,3.014947
dd_24304,gpt-5.4-nano,standard_cot_verbose,-1,4090,44.1852,27,16,1.1852,1966,0.741344,2.182996
dd_24405,gpt-5.4-nano,narrative_cot,1,8842,34.1429,21,12,1.1429,3887,0.622401,2.253858
dd_24405,gpt-5.4-nano,standard_cot,-1,1186,30.2222,18,11,1.2222,694,0.766945,1.972247
dd_24405,gpt-5.4-nano,standard_cot_verbose,-1,597,18.4,10,7,1.4,398,0.700285,1.153742
dd_24405,gpt-5.4-nano,standard_cot_refusal_tuned,-1,745,22.5,12,9,1.5,473,0.735863,1.060857
dd_24408,gpt-5.4-nano,baseline_io,0,2002,34.1429,21,12,1.1429,1120,0.743974,2.022809
dd_24408,gpt-5.4-nano,narrative_cot,1,10339,41.2,25,15,1.2,4726,0.652405,2.303488
dd_24541,gpt-5.4-nano,baseline_io,0,663,21.0769,13,7,1.0769,433,0.726115,1.94591
dd_24541,gpt-5.4-nano,standard_cot,-1,1289,24.0667,15,8,1.0667,707,0.693876,1.906155
dd_24408,gpt-5.4-nano,standard_cot_verbose,-1,2425,47.1724,29,17,1.1724,1295,0.807232,2.67012
dd_24541,gpt-5.4-nano,narrative_cot,1,11076,41.2,25,15,1.2,4842,0.647582,2.211069
dd_24408,gpt-5.4-nano,standard_cot,-1,2340,50.3793,29,20,1.3793,1250,0.830812,2.83094
dd_24541,gpt-5.4-nano,standard_cot_verbose,-1,1323,29.1111,18,10,1.1111,737,0.743187,2.163956
dd_25109,gpt-5.4-nano,baseline_io,0,1106,33.3684,19,13,1.3684,660,0.803889,2.098147
dd_24774,gpt-5.4-nano,standard_cot_verbose,-1,2198,43.5,24,18,1.5,1141,0.800872,2.630253
dd_24774,gpt-5.4-nano,narrative_cot,1,11980,49.2,30,18,1.2,5195,0.679201,2.216102
dd_24774,gpt-5.4-nano,standard_cot,-1,2679,54.2121,33,20,1.2121,1318,0.832435,2.718473
dd_24774,gpt-5.4-nano,baseline_io,0,1710,55.1765,34,20,1.1765,952,0.886503,2.995732
dd_25109,gpt-5.4-nano,narrative_cot,1,12705,46.2143,28,17,1.2143,5449,0.662199,2.359849
dd_25109,gpt-5.4-nano,standard_cot,-1,1940,28.0,18,9,1.0,1043,0.693046,2.197225
dd_25109,gpt-5.4-nano,standard_cot_verbose,-1,2399,40.25,24,15,1.25,1241,0.769792,2.430791
dd_25448,gpt-5.4-nano,baseline_io,0,1969,54.1176,34,19,1.1176,1031,0.863599,2.944439
dd_25448,gpt-5.4-nano,standard_cot,-1,2987,38.0833,24,13,1.0833,1509,0.732026,2.564949
dd_25448,gpt-5.4-nano,standard_cot_refusal_tuned,-1,1801,29.1111,18,10,1.1111,982,0.712629,2.302585
dd_25448,gpt-5.4-nano,narrative_cot,1,9374,43.36,25,17,1.36,4028,0.672272,1.956187
dd_25448,gpt-5.4-nano,standard_cot_verbose,-1,2334,32.1,20,11,1.1,1217,0.712944,2.397895
dd_25698,gpt-5.4-nano,baseline_io,0,2534,37.0,24,12,1.0,1356,0.737926,2.484907
dd_25698,gpt-5.4-nano,standard_cot_refusal_tuned,-1,2442,30.2222,18,11,1.2222,1273,0.695982,2.397895
dd_25698,gpt-5.4-nano,narrative_cot,1,12616,48.3571,28,19,1.3571,5516,0.67385,1.86271
dd_25698,gpt-5.4-nano,standard_cot,-1,3145,49.0968,31,17,1.0968,1610,0.789198,2.833213
dd_25698,gpt-5.4-nano,standard_cot_verbose,-1,3018,57.027,37,19,1.027,1525,0.827853,2.944439
dd_26556,gpt-5.4-nano,narrative_cot,1,11061,42.1538,26,15,1.1538,4778,0.651729,2.430791
dd_26556,gpt-5.4-nano,baseline_io,0,2783,54.1176,34,19,1.1176,1402,0.825942,2.944439
dd_26556,gpt-5.4-nano,standard_cot,-1,3004,59.0526,38,20,1.0526,1504,0.837669,2.995732
dd_27271,gpt-5.4-nano,baseline_io,0,1800,40.3913,23,16,1.3913,1021,0.80192,2.685945
dd_26556,gpt-5.4-nano,standard_cot_verbose,-1,2815,37.0,24,12,1.0,1395,0.72816,2.484907
dd_27271,gpt-5.4-nano,narrative_cot,1,9684,40.25,24,15,1.25,4158,0.652783,1.898927
dd_27271,gpt-5.4-nano,standard_cot,-1,2643,50.2667,30,19,1.2667,1369,0.815949,2.274475
dd_27271,gpt-5.4-nano,standard_cot_verbose,-1,3350,50.5,28,21,1.5,1746,0.795654,1.564854
dd_27668,gpt-5.4-nano,baseline_io,0,1527,25.4286,14,10,1.4286,827,0.696419,1.973001
dd_27668,gpt-5.4-nano,narrative_cot,1,10121,38.2174,23,14,1.2174,4376,0.638235,2.540036
dd_27668,gpt-5.4-nano,standard_cot_verbose,-1,2285,34.1429,21,12,1.1429,1187,0.731262,2.210254
dd_28339,gpt-5.4-nano,baseline_io,0,2307,43.0,28,14,1.0,1258,0.784509,2.639057
dd_28339,gpt-5.4-nano,narrative_cot,1,9809,49.3103,29,19,1.3103,4409,0.695987,2.625048
dd_28339,gpt-5.4-nano,standard_cot,-1,2946,62.4857,35,26,1.4857,1570,0.861153,2.877808
dd_28341,gpt-5.4-nano,baseline_io,0,1018,21.0769,13,7,1.0769,575,0.681217,1.747868
dd_28341,gpt-5.4-nano,standard_cot,-1,2398,30.0526,19,10,1.0526,1223,0.693018,2.163956
dd_28339,gpt-5.4-nano,standard_cot_verbose,-1,2785,51.125,32,18,1.125,1467,0.811983,2.70727
dd_28341,gpt-5.4-nano,narrative_cot,1,12255,40.12,25,14,1.12,5199,0.633768,2.540036
dd_28550,gpt-5.4-nano,baseline_io,0,898,27.25,16,10,1.25,517,0.769136,1.748067
dd_27668,gpt-5.4-nano,standard_cot,-1,2438,45.0345,29,15,1.0345,1221,0.791578,2.615631
dd_28341,gpt-5.4-nano,standard_cot_verbose,-1,1602,23.1429,14,8,1.1429,899,0.664705,2.079442
dd_28550,gpt-5.4-nano,narrative_cot,1,11077,35.0909,22,12,1.0909,4744,0.612114,2.253858
dd_28550,gpt-5.4-nano,standard_cot,-1,2007,28.0,18,9,1.0,989,0.689954,2.197225
dd_28550,gpt-5.4-nano,standard_cot_verbose,-1,1985,39.1667,24,14,1.1667,996,0.780487,2.441015
dd_29132,gpt-5.4-nano,baseline_io,0,2052,40.0,26,13,1.0,1115,0.778137,2.564949
dd_29132,gpt-5.4-nano,standard_cot,-1,2274,36.3333,21,14,1.3333,1232,0.750232,2.341994
dd_29132,gpt-5.4-nano,narrative_cot,1,10309,50.1613,31,18,1.1613,4579,0.693677,2.476221
dd_29184,gpt-5.4-nano,baseline_io,0,2211,39.04,25,13,1.04,1207,0.7657,2.458311
dd_29184,gpt-5.4-nano,narrative_cot,1,9626,45.1429,28,16,1.1429,4240,0.676002,2.479956
dd_29184,gpt-5.4-nano,standard_cot,-1,2343,34.0,22,11,1.0,1279,0.724314,2.397895
dd_29132,gpt-5.4-nano,standard_cot_verbose,-1,2695,59.1351,37,21,1.1351,1429,0.851776,3.044522
dd_29184,gpt-5.4-nano,standard_cot_verbose,-1,2451,47.1724,29,17,1.1724,1309,0.80613,2.67012
dd_29465,gpt-5.4-nano,baseline_io,0,1917,47.0667,30,16,1.0667,1075,0.8291,2.566599
dd_29465,gpt-5.4-nano,narrative_cot,1,9695,40.0,26,13,1.0,4327,0.64654,2.564949
dd_29978,gpt-5.4-nano,baseline_io,0,3092,37.0,24,12,1.0,1647,0.719659,2.484907
dd_29465,gpt-5.4-nano,standard_cot_verbose,-1,2257,48.1333,30,17,1.1333,1232,0.81898,2.639341
dd_29978,gpt-5.4-nano,narrative_cot,1,13850,41.2,25,15,1.2,6071,0.632405,2.171571
dd_29465,gpt-5.4-nano,standard_cot,-1,2201,58.3529,34,23,1.3529,1187,0.874795,2.604795
dd_29978,gpt-5.4-nano,standard_cot_verbose,-1,3430,50.0625,32,17,1.0625,1753,0.78457,2.639341
dd_29978,gpt-5.4-nano,standard_cot,-1,4580,53.1515,33,19,1.1515,2270,0.773707,2.871476
dd_30143,gpt-5.4-nano,baseline_io,0,1439,42.1538,26,15,1.1538,817,0.834446,2.523211
dd_30143,gpt-5.4-nano,narrative_cot,1,9110,50.0625,32,17,1.0625,3963,0.700528,2.751667
dd_30143,gpt-5.4-nano,standard_cot_refusal_tuned,-1,1798,23.1429,14,8,1.1429,982,0.654474,1.667462
dd_30143,gpt-5.4-nano,standard_cot,-1,2045,31.1579,19,11,1.1579,1071,0.7189,2.098274
dd_30340,gpt-5.4-nano,baseline_io,0,935,28.0,18,9,1.0,589,0.766928,2.197225
dd_30143,gpt-5.4-nano,standard_cot_verbose,-1,1930,35.0909,22,12,1.0909,1028,0.75345,2.369382
dd_30340,gpt-5.4-nano,standard_cot_verbose,-1,1123,28.1765,17,10,1.1765,694,0.752816,2.163956
dd_30340,gpt-5.4-nano,standard_cot_refusal_tuned,-1,921,31.0,20,10,1.0,587,0.797243,2.302585
dd_30340,gpt-5.4-nano,standard_cot,-1,1258,26.125,16,9,1.125,753,0.719494,2.197225
dd_30340,gpt-5.4-nano,narrative_cot,1,10245,56.1429,35,20,1.1429,4444,0.717737,2.692311
dd_30352,gpt-5.4-nano,baseline_io,0,3056,50.0625,32,17,1.0625,1638,0.795854,2.833213
dd_30352,gpt-5.4-nano,narrative_cot,1,9259,47.5385,26,20,1.5385,4269,0.69419,1.98653
dd_30352,gpt-5.4-nano,standard_cot_verbose,-1,4508,35.0909,22,12,1.0909,2277,0.677509,2.210254
dd_32489,gpt-5.4-nano,baseline_io,0,1761,28.0,18,9,1.0,997,0.702018,2.197225
dd_30352,gpt-5.4-nano,standard_cot,-1,4447,58.1667,36,21,1.1667,2266,0.797832,3.044522
dd_32489,gpt-5.4-nano,narrative_cot,1,10759,38.0833,24,13,1.0833,4539,0.630999,2.351673
dd_32489,gpt-5.4-nano,standard_cot_refusal_tuned,-1,2135,35.0909,22,12,1.0909,1146,0.743534,2.369382
dd_32489,gpt-5.4-nano,standard_cot_verbose,-1,2653,32.2632,19,12,1.2632,1359,0.705328,2.369382
dd_32489,gpt-5.4-nano,standard_cot,-1,2754,47.0667,30,16,1.0667,1386,0.791196,2.599302
dd_33126,gpt-5.4-nano,baseline_io,0,1786,48.0323,31,16,1.0323,919,0.841173,2.772589
dd_33126,gpt-5.4-nano,standard_cot_verbose,-1,981,29.1111,18,10,1.1111,579,0.775421,2.163956
dd_33126,gpt-5.4-nano,standard_cot,-1,2028,45.1429,28,16,1.1429,1045,0.814217,2.599302
dd_33126,gpt-5.4-nano,narrative_cot,1,9743,36.1818,22,13,1.1818,4327,0.628734,2.138397
dd_33409,gpt-5.4-nano,baseline_io,0,3108,38.3636,22,15,1.3636,1555,0.734648,2.70805
dd_33409,gpt-5.4-nano,narrative_cot,1,12363,39.3043,23,15,1.3043,5085,0.631532,2.061113
dd_33409,gpt-5.4-nano,standard_cot_refusal_tuned,-1,2594,36.1818,22,13,1.1818,1314,0.73455,2.311423
dd_33409,gpt-5.4-nano,standard_cot_verbose,-1,2753,37.4286,21,15,1.4286,1440,0.740282,1.679204
dd_33409,gpt-5.4-nano,standard_cot,-1,3689,41.3333,24,16,1.3333,1783,0.736857,2.269639
dd_33470,gpt-5.4-nano,baseline_io,0,2207,43.0,28,14,1.0,1168,0.789022,2.639057
dd_33470,gpt-5.4-nano,narrative_cot,1,13544,40.0,26,13,1.0,5689,0.623821,2.564949
dd_34029,gpt-5.4-nano,baseline_io,0,2119,34.0,22,11,1.0,1119,0.733813,2.397895
dd_34029,gpt-5.4-nano,narrative_cot,1,9073,34.0,22,11,1.0,3901,0.616734,2.397895
dd_33470,gpt-5.4-nano,standard_cot,-1,3207,52.0,34,17,1.0,1626,0.798389,2.833213
dd_34029,gpt-5.4-nano,standard_cot_verbose,-1,3037,39.04,25,13,1.04,1576,0.735402,2.564949
dd_33470,gpt-5.4-nano,standard_cot_verbose,-1,3252,66.0952,42,23,1.0952,1674,0.85804,3.135494
dd_34029,gpt-5.4-nano,standard_cot,-1,2830,40.0,26,13,1.0,1447,0.746679,2.564949
dd_34930,gpt-5.4-nano,baseline_io,0,1336,31.1579,19,11,1.1579,762,0.761392,2.271869
dd_35156,gpt-5.4-nano,baseline_io,0,887,24.2857,14,9,1.2857,551,0.738055,2.043192
dd_34930,gpt-5.4-nano,narrative_cot,1,9512,54.0286,35,18,1.0286,4153,0.712627,2.813355
dd_34930,gpt-5.4-nano,standard_cot_verbose,-1,2616,25.0,16,8,1.0,1273,0.639209,2.079442
dd_34930,gpt-5.4-nano,standard_cot,-1,2312,35.0909,22,12,1.0909,1125,0.735892,2.484907
dd_35156,gpt-5.4-nano,standard_cot,-1,2147,39.3043,23,15,1.3043,1145,0.775602,2.395908
dd_35156,gpt-5.4-nano,narrative_cot,1,9641,45.2593,27,17,1.2593,4366,0.678292,2.507026
