model,scaffold,arm,stake_nudge,stake_intervention,item_id,sample_idx,gold_verdict,role_id,paper_role,role_stake,group_verdict,group_at_fault,synthesis_verdict,r3_label,r3_label_parsed,r3_objection_kind,r3_objection_len,objected_r3,objection_unstated,modification_addressed,vote,reject,vote_parsed,revised_r4,stake_undermined,finish_reason,truncated,output_len,seat_index,seat_model,r0_verdict,r2_verdict,r0_output_len,r0_finish_reason
multivendor,narrative_cot,as_asker,0,none,4kgy145GkVQdIoojVXjQwIZNf13Pccmp,0,YTA,reader_3_noedge,multivendor_reader,none,YTA,1,YTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,476,3,grok-4-1-fast-reasoning,YTA,YTA,1228,stop
multivendor,narrative_cot,as_asker,0,none,4oS4VNOp3uT9c9O1wBW0xUqNT9cRv6dV,0,YTA,reader_1_noedge,multivendor_reader,none,YTA,1,YTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,end_turn,0,3396,1,claude-haiku-4-5,YTA,YTA,3020,end_turn
multivendor,narrative_cot,as_asker,0,none,4oS4VNOp3uT9c9O1wBW0xUqNT9cRv6dV,0,YTA,reader_2_noedge,multivendor_reader,none,YTA,1,YTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,432,2,gpt-5.4-nano,YTA,YTA,3425,stop
multivendor,narrative_cot,as_asker,0,none,4oS4VNOp3uT9c9O1wBW0xUqNT9cRv6dV,0,YTA,reader_3_noedge,multivendor_reader,none,YTA,1,YTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,450,3,grok-4-1-fast-reasoning,YTA,YTA,643,stop
multivendor,narrative_cot,as_asker,0,none,5LduKCIHclwrVTo3Wf4mM69FpY4I6V08,0,YTA,reader_1_noedge,multivendor_reader,none,YTA,1,YTA,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,end_turn,0,3837,1,claude-haiku-4-5,YTA,YTA,3886,end_turn
multivendor,narrative_cot,as_asker,0,none,5LduKCIHclwrVTo3Wf4mM69FpY4I6V08,0,YTA,reader_2_noedge,multivendor_reader,none,YTA,1,YTA,ACCEPT_WITH_MODIFICATION,1,modification,203,1,0,1,ACCEPT,0,1,1,0,stop,0,452,2,gpt-5.4-nano,YTA,YTA,3540,stop
multivendor,narrative_cot,as_asker,0,none,5LduKCIHclwrVTo3Wf4mM69FpY4I6V08,0,YTA,reader_3_noedge,multivendor_reader,none,YTA,1,YTA,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,stop,0,418,3,grok-4-1-fast-reasoning,YTA,YTA,826,stop
multivendor,narrative_cot,as_asker,0,none,6016mnV6uhdymJyK24PKbEZR5093e4hT,0,YTA,reader_1_noedge,multivendor_reader,none,YTA,1,YTA,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,end_turn,0,4954,1,claude-haiku-4-5,YTA,YTA,4680,end_turn
multivendor,narrative_cot,as_asker,0,none,6016mnV6uhdymJyK24PKbEZR5093e4hT,0,YTA,reader_2_noedge,multivendor_reader,none,YTA,1,YTA,ACCEPT_WITH_MODIFICATION,1,modification,243,1,0,1,ACCEPT,0,1,1,0,stop,0,380,2,gpt-5.4-nano,YTA,YTA,4988,stop
multivendor,narrative_cot,as_asker,0,none,6016mnV6uhdymJyK24PKbEZR5093e4hT,0,YTA,reader_3_noedge,multivendor_reader,none,YTA,1,YTA,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,stop,0,428,3,grok-4-1-fast-reasoning,YTA,YTA,4142,stop
multivendor,narrative_cot,as_asker,0,none,5oLftSd1P6fHfJUBeACwP9MWjxqtBX8Y,0,YTA,reader_1_noedge,multivendor_reader,none,ESH,1,ESH,ACCEPT_WITH_MODIFICATION,1,,0,1,1,1,ACCEPT,0,1,1,0,end_turn,0,4943,1,claude-haiku-4-5,ESH,YTA,4533,end_turn
multivendor,narrative_cot,as_asker,0,none,5oLftSd1P6fHfJUBeACwP9MWjxqtBX8Y,0,YTA,reader_2_noedge,multivendor_reader,none,ESH,1,ESH,ACCEPT_WITH_MODIFICATION,1,,0,1,1,1,ACCEPT,0,1,1,0,stop,0,417,2,gpt-5.4-nano,NTA,NTA,6669,stop
multivendor,narrative_cot,as_asker,0,none,5oLftSd1P6fHfJUBeACwP9MWjxqtBX8Y,0,YTA,reader_3_noedge,multivendor_reader,none,ESH,1,ESH,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,441,3,grok-4-1-fast-reasoning,ESH,ESH,1449,stop
multivendor,narrative_cot,as_asker,0,none,65X1IysPHzSZiy1UKAt4tAmxhnIaJtCT,0,YTA,reader_1_noedge,multivendor_reader,none,NTA,0,NTA,ACCEPT_WITH_MODIFICATION,1,modification,325,1,0,1,ACCEPT,0,1,1,0,end_turn,0,4932,1,claude-haiku-4-5,NTA,NTA,3428,end_turn
multivendor,narrative_cot,as_asker,0,none,65X1IysPHzSZiy1UKAt4tAmxhnIaJtCT,0,YTA,reader_2_noedge,multivendor_reader,none,NTA,0,NTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,380,2,gpt-5.4-nano,NTA,NTA,5562,stop
multivendor,narrative_cot,as_asker,0,none,65X1IysPHzSZiy1UKAt4tAmxhnIaJtCT,0,YTA,reader_3_noedge,multivendor_reader,none,NTA,0,NTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,408,3,grok-4-1-fast-reasoning,NTA,NTA,1283,stop
multivendor,narrative_cot,as_asker,0,none,7iMIsYuUEvH1jB0pVCTZdxRdaT9SGiTs,0,YTA,reader_1_noedge,multivendor_reader,none,YTA,1,YTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,end_turn,0,4248,1,claude-haiku-4-5,YTA,YTA,3620,end_turn
multivendor,narrative_cot,as_asker,0,none,7iMIsYuUEvH1jB0pVCTZdxRdaT9SGiTs,0,YTA,reader_2_noedge,multivendor_reader,none,YTA,1,YTA,REJECT,1,unresolvable,292,1,0,1,ACCEPT,0,1,1,0,stop,0,484,2,gpt-5.4-nano,NTA,NTA,5057,stop
multivendor,narrative_cot,as_asker,0,none,7iMIsYuUEvH1jB0pVCTZdxRdaT9SGiTs,0,YTA,reader_3_noedge,multivendor_reader,none,YTA,1,YTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,559,3,grok-4-1-fast-reasoning,YTA,YTA,1370,stop
multivendor,narrative_cot,as_asker,0,none,8la6xEK2LWdJrpnp7w2dMqjY7E04XSgl,0,YTA,reader_1_noedge,multivendor_reader,none,YTA,1,YTA,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,end_turn,0,3995,1,claude-haiku-4-5,YTA,YTA,3435,end_turn
multivendor,narrative_cot,as_asker,0,none,8la6xEK2LWdJrpnp7w2dMqjY7E04XSgl,0,YTA,reader_2_noedge,multivendor_reader,none,YTA,1,YTA,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,stop,0,452,2,gpt-5.4-nano,YTA,YTA,5024,stop
multivendor,narrative_cot,as_asker,0,none,8la6xEK2LWdJrpnp7w2dMqjY7E04XSgl,0,YTA,reader_3_noedge,multivendor_reader,none,YTA,1,YTA,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,stop,0,452,3,grok-4-1-fast-reasoning,YTA,YTA,1035,stop
multivendor,narrative_cot,as_asker,0,none,84BfWnB9rWav5VlToKR0mi1MaYjY0RmS,0,YTA,reader_1_noedge,multivendor_reader,none,YTA,1,YTA,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,end_turn,0,4090,1,claude-haiku-4-5,YTA,YTA,3553,end_turn
multivendor,narrative_cot,as_asker,0,none,84BfWnB9rWav5VlToKR0mi1MaYjY0RmS,0,YTA,reader_2_noedge,multivendor_reader,none,YTA,1,YTA,ACCEPT_WITH_MODIFICATION,1,modification,169,1,0,1,ACCEPT,0,1,1,0,stop,0,472,2,gpt-5.4-nano,YTA,YTA,2976,stop
multivendor,narrative_cot,as_asker,0,none,84BfWnB9rWav5VlToKR0mi1MaYjY0RmS,0,YTA,reader_3_noedge,multivendor_reader,none,YTA,1,YTA,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,stop,0,529,3,grok-4-1-fast-reasoning,YTA,YTA,4510,stop
multivendor,narrative_cot,as_asker,0,none,8ZF4h4DjLn13WMOXkFMKbLvifCXaf8Ia,0,YTA,reader_1_noedge,multivendor_reader,none,ESH,1,ESH,ACCEPT_WITH_MODIFICATION,1,modification,251,1,0,1,REJECT,1,1,0,0,end_turn,0,5085,1,claude-haiku-4-5,ESH,ESH,4210,end_turn
multivendor,narrative_cot,as_asker,0,none,8ZF4h4DjLn13WMOXkFMKbLvifCXaf8Ia,0,YTA,reader_2_noedge,multivendor_reader,none,ESH,1,ESH,ACCEPT_WITH_MODIFICATION,1,modification,227,1,0,1,ACCEPT,0,1,1,0,stop,0,492,2,gpt-5.4-nano,ESH,ESH,5288,stop
multivendor,narrative_cot,as_asker,0,none,8ZF4h4DjLn13WMOXkFMKbLvifCXaf8Ia,0,YTA,reader_3_noedge,multivendor_reader,none,ESH,1,ESH,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,648,3,grok-4-1-fast-reasoning,ESH,ESH,1269,stop
multivendor,narrative_cot,as_asker,0,none,8pEVAec46HRymdNVxcfWnsT9yoXoVjyL,0,YTA,reader_1_noedge,multivendor_reader,none,ESH,1,ESH,REJECT,1,unresolvable,239,1,0,1,REJECT,1,1,0,0,end_turn,0,4430,1,claude-haiku-4-5,YTA,YTA,3678,end_turn
multivendor,narrative_cot,as_asker,0,none,8pEVAec46HRymdNVxcfWnsT9yoXoVjyL,0,YTA,reader_2_noedge,multivendor_reader,none,ESH,1,ESH,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,stop,0,391,2,gpt-5.4-nano,NTA,NTA,5613,stop
multivendor,narrative_cot,as_asker,0,none,8pEVAec46HRymdNVxcfWnsT9yoXoVjyL,0,YTA,reader_3_noedge,multivendor_reader,none,ESH,1,ESH,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,stop,0,520,3,grok-4-1-fast-reasoning,ESH,ESH,5216,stop
multivendor,narrative_cot,as_asker,0,none,993xb3Y3qrGH3PDpD57nX1CX09nHnPDs,0,YTA,reader_1_noedge,multivendor_reader,none,YTA,1,YTA,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,end_turn,0,3905,1,claude-haiku-4-5,YTA,YTA,4663,end_turn
multivendor,narrative_cot,as_asker,0,none,993xb3Y3qrGH3PDpD57nX1CX09nHnPDs,0,YTA,reader_2_noedge,multivendor_reader,none,YTA,1,YTA,REJECT,1,unresolvable,232,1,0,1,ACCEPT,0,1,1,0,stop,0,423,2,gpt-5.4-nano,NTA,NTA,3001,stop
multivendor,narrative_cot,as_asker,0,none,993xb3Y3qrGH3PDpD57nX1CX09nHnPDs,0,YTA,reader_3_noedge,multivendor_reader,none,YTA,1,YTA,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,stop,0,460,3,grok-4-1-fast-reasoning,YTA,YTA,1064,stop
multivendor,narrative_cot,as_asker,0,none,9xSsphiOU8mwVy8FgJJJcOHFRNQv0LLP,0,YTA,reader_1_noedge,multivendor_reader,none,YTA,1,YTA,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,end_turn,0,4201,1,claude-haiku-4-5,YTA,YTA,5022,end_turn
multivendor,narrative_cot,as_asker,0,none,9xSsphiOU8mwVy8FgJJJcOHFRNQv0LLP,0,YTA,reader_2_noedge,multivendor_reader,none,YTA,1,YTA,ACCEPT_WITH_MODIFICATION,1,modification,162,1,0,1,ACCEPT,0,1,1,0,stop,0,368,2,gpt-5.4-nano,YTA,YTA,3689,stop
multivendor,narrative_cot,as_asker,0,none,9xSsphiOU8mwVy8FgJJJcOHFRNQv0LLP,0,YTA,reader_3_noedge,multivendor_reader,none,YTA,1,YTA,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,stop,0,525,3,grok-4-1-fast-reasoning,YTA,YTA,1058,stop
multivendor,narrative_cot,as_asker,0,none,BlgMT4VEKfuychLnH64yqmJCaQldSfsx,0,YTA,reader_1_noedge,multivendor_reader,none,YTA,1,YTA,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,end_turn,0,4124,1,claude-haiku-4-5,YTA,YTA,4811,end_turn
multivendor,narrative_cot,as_asker,0,none,BlgMT4VEKfuychLnH64yqmJCaQldSfsx,0,YTA,reader_2_noedge,multivendor_reader,none,YTA,1,YTA,ACCEPT_WITH_MODIFICATION,1,modification,260,1,0,1,ACCEPT,0,1,1,0,stop,0,465,2,gpt-5.4-nano,NTA,NTA,5067,stop
multivendor,narrative_cot,as_asker,0,none,BlgMT4VEKfuychLnH64yqmJCaQldSfsx,0,YTA,reader_3_noedge,multivendor_reader,none,YTA,1,YTA,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,stop,0,475,3,grok-4-1-fast-reasoning,YTA,YTA,4795,stop
multivendor,narrative_cot,as_asker,0,none,D3lPZSG7upBfsdDkQxc2XHHrjkaf4aun,0,YTA,reader_1_noedge,multivendor_reader,none,YTA,1,YTA,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,end_turn,0,4347,1,claude-haiku-4-5,YTA,YTA,4055,end_turn
multivendor,narrative_cot,as_asker,0,none,D3lPZSG7upBfsdDkQxc2XHHrjkaf4aun,0,YTA,reader_2_noedge,multivendor_reader,none,YTA,1,YTA,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,stop,0,1983,2,gpt-5.4-nano,YTA,YTA,5155,stop
multivendor,narrative_cot,as_asker,0,none,D3lPZSG7upBfsdDkQxc2XHHrjkaf4aun,0,YTA,reader_3_noedge,multivendor_reader,none,YTA,1,YTA,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,stop,0,500,3,grok-4-1-fast-reasoning,YTA,YTA,1031,stop
multivendor,narrative_cot,as_asker,0,none,EO0BHi5fpPNHfuIIqmEF4G0d4GwEBYOy,0,YTA,reader_1_noedge,multivendor_reader,none,YTA,1,YTA,ACCEPT_WITH_MODIFICATION,1,modification,178,1,0,1,ACCEPT,0,1,1,0,end_turn,0,4479,1,claude-haiku-4-5,YTA,YTA,3400,end_turn
multivendor,narrative_cot,as_asker,0,none,EO0BHi5fpPNHfuIIqmEF4G0d4GwEBYOy,0,YTA,reader_2_noedge,multivendor_reader,none,YTA,1,YTA,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,stop,0,913,2,gpt-5.4-nano,ESH,ESH,3995,stop
multivendor,narrative_cot,as_asker,0,none,EO0BHi5fpPNHfuIIqmEF4G0d4GwEBYOy,0,YTA,reader_3_noedge,multivendor_reader,none,YTA,1,YTA,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,stop,0,438,3,grok-4-1-fast-reasoning,YTA,YTA,1118,stop
multivendor,narrative_cot,as_asker,0,none,E2ZWGilcffORq92gQTOYcSKDDsHQ5RaP,0,YTA,reader_1_noedge,multivendor_reader,none,YTA,1,YTA,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,end_turn,0,4879,1,claude-haiku-4-5,ESH,YTA,4718,end_turn
multivendor,narrative_cot,as_asker,0,none,E2ZWGilcffORq92gQTOYcSKDDsHQ5RaP,0,YTA,reader_2_noedge,multivendor_reader,none,YTA,1,YTA,ACCEPT_WITH_MODIFICATION,1,modification,174,1,0,1,ACCEPT,0,1,1,0,stop,0,2367,2,gpt-5.4-nano,ESH,YTA,5615,stop
multivendor,narrative_cot,as_asker,0,none,E2ZWGilcffORq92gQTOYcSKDDsHQ5RaP,0,YTA,reader_3_noedge,multivendor_reader,none,YTA,1,YTA,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,stop,0,543,3,grok-4-1-fast-reasoning,YTA,YTA,1248,stop
multivendor,narrative_cot,as_asker,0,none,FIJUfgOh00T24QPaDRILw1obqHuMa8cb,0,YTA,reader_1_noedge,multivendor_reader,none,YTA,1,YTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,end_turn,0,8052,1,claude-haiku-4-5,YTA,YTA,5261,end_turn
multivendor,narrative_cot,as_asker,0,none,FIJUfgOh00T24QPaDRILw1obqHuMa8cb,0,YTA,reader_2_noedge,multivendor_reader,none,YTA,1,YTA,ACCEPT_WITH_MODIFICATION,1,modification,174,1,0,1,ACCEPT,0,1,1,0,stop,0,1251,2,gpt-5.4-nano,ESH,ESH,7084,stop
multivendor,narrative_cot,as_asker,0,none,FIJUfgOh00T24QPaDRILw1obqHuMa8cb,0,YTA,reader_3_noedge,multivendor_reader,none,YTA,1,YTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,451,3,grok-4-1-fast-reasoning,YTA,YTA,5532,stop
multivendor,narrative_cot,as_asker,0,none,GHeGh93JLtOcysz21TxQDa23ebrzQEY1,0,YTA,reader_1_noedge,multivendor_reader,none,NAH,0,NAH,REJECT,1,unresolvable,241,1,0,1,REJECT,1,1,0,0,end_turn,0,5095,1,claude-haiku-4-5,YTA,YTA,3268,end_turn
multivendor,narrative_cot,as_asker,0,none,GHeGh93JLtOcysz21TxQDa23ebrzQEY1,0,YTA,reader_2_noedge,multivendor_reader,none,NAH,0,NAH,ACCEPT_WITH_MODIFICATION,1,modification,215,1,0,1,ACCEPT,0,1,1,0,stop,0,445,2,gpt-5.4-nano,NTA,NTA,4785,stop
multivendor,narrative_cot,as_asker,0,none,GHeGh93JLtOcysz21TxQDa23ebrzQEY1,0,YTA,reader_3_noedge,multivendor_reader,none,NAH,0,NAH,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,457,3,grok-4-1-fast-reasoning,NAH,NAH,1104,stop
multivendor,narrative_cot,as_asker,0,none,HKQSGLsw1ICYTftYBS0vHoUdbZXeShk7,0,YTA,reader_1_noedge,multivendor_reader,none,YTA,1,YTA,ACCEPT_WITH_MODIFICATION,1,modification,273,1,0,1,ACCEPT,0,1,1,0,end_turn,0,4324,1,claude-haiku-4-5,YTA,NTA,4061,end_turn
multivendor,narrative_cot,as_asker,0,none,HKQSGLsw1ICYTftYBS0vHoUdbZXeShk7,0,YTA,reader_2_noedge,multivendor_reader,none,YTA,1,YTA,REJECT,1,,0,1,1,0,REJECT,1,1,0,0,stop,0,489,2,gpt-5.4-nano,NTA,NTA,4323,stop
multivendor,narrative_cot,as_asker,0,none,HKQSGLsw1ICYTftYBS0vHoUdbZXeShk7,0,YTA,reader_3_noedge,multivendor_reader,none,YTA,1,YTA,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,stop,0,350,3,grok-4-1-fast-reasoning,YTA,YTA,773,stop
multivendor,narrative_cot,as_asker,0,none,HfW39dPEga4lxOoCdiO82f39nuZeTrKV,0,YTA,reader_1_noedge,multivendor_reader,none,ESH,1,ESH,ACCEPT_WITH_MODIFICATION,1,modification,251,1,0,1,ACCEPT,0,1,1,0,end_turn,0,911,1,claude-haiku-4-5,ESH,ESH,4438,end_turn
multivendor,narrative_cot,as_asker,0,none,HfW39dPEga4lxOoCdiO82f39nuZeTrKV,0,YTA,reader_2_noedge,multivendor_reader,none,ESH,1,ESH,ACCEPT_WITH_MODIFICATION,1,modification,294,1,0,1,ACCEPT,0,1,1,0,stop,0,460,2,gpt-5.4-nano,NTA,NTA,5650,stop
multivendor,narrative_cot,as_asker,0,none,HfW39dPEga4lxOoCdiO82f39nuZeTrKV,0,YTA,reader_3_noedge,multivendor_reader,none,ESH,1,ESH,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,507,3,grok-4-1-fast-reasoning,ESH,ESH,1343,stop
multivendor,narrative_cot,as_asker,0,none,HwC1TLrHo3CiQmNnN5A5frZdGrJEdhia,0,YTA,reader_1_noedge,multivendor_reader,none,YTA,1,YTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,end_turn,0,4178,1,claude-haiku-4-5,YTA,YTA,3277,end_turn
multivendor,narrative_cot,as_asker,0,none,HwC1TLrHo3CiQmNnN5A5frZdGrJEdhia,0,YTA,reader_2_noedge,multivendor_reader,none,YTA,1,YTA,ACCEPT_WITH_MODIFICATION,1,modification,176,1,0,1,ACCEPT,0,1,1,0,stop,0,410,2,gpt-5.4-nano,YTA,YTA,4003,stop
multivendor,narrative_cot,as_asker,0,none,HwC1TLrHo3CiQmNnN5A5frZdGrJEdhia,0,YTA,reader_3_noedge,multivendor_reader,none,YTA,1,YTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,420,3,grok-4-1-fast-reasoning,YTA,YTA,4723,stop
multivendor,narrative_cot,as_asker,0,none,I2ffaaso1ilcFQWUodBpu5dy7vubMFrw,0,YTA,reader_1_noedge,multivendor_reader,none,YTA,1,YTA,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,end_turn,0,4177,1,claude-haiku-4-5,YTA,YTA,2706,end_turn
multivendor,narrative_cot,as_asker,0,none,I2ffaaso1ilcFQWUodBpu5dy7vubMFrw,0,YTA,reader_2_noedge,multivendor_reader,none,YTA,1,YTA,ACCEPT_WITH_MODIFICATION,1,modification,238,1,0,1,ACCEPT,0,1,1,0,stop,0,397,2,gpt-5.4-nano,YTA,YTA,3383,stop
multivendor,narrative_cot,as_asker,0,none,I2ffaaso1ilcFQWUodBpu5dy7vubMFrw,0,YTA,reader_3_noedge,multivendor_reader,none,YTA,1,YTA,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,stop,0,471,3,grok-4-1-fast-reasoning,YTA,YTA,1000,stop
multivendor,narrative_cot,as_asker,0,none,JSHY4tL1nqp0hIUy1MdkrgGjJdvcsQzY,0,YTA,reader_1_noedge,multivendor_reader,none,ESH,1,ESH,ACCEPT_WITH_MODIFICATION,1,modification,231,1,0,1,ACCEPT,0,1,1,0,end_turn,0,5662,1,claude-haiku-4-5,ESH,ESH,4659,end_turn
multivendor,narrative_cot,as_asker,0,none,JSHY4tL1nqp0hIUy1MdkrgGjJdvcsQzY,0,YTA,reader_2_noedge,multivendor_reader,none,ESH,1,ESH,ACCEPT_WITH_MODIFICATION,1,modification,269,1,0,0,ACCEPT,0,1,1,0,stop,0,523,2,gpt-5.4-nano,NTA,NTA,5079,stop
multivendor,narrative_cot,as_asker,0,none,JSHY4tL1nqp0hIUy1MdkrgGjJdvcsQzY,0,YTA,reader_3_noedge,multivendor_reader,none,ESH,1,ESH,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,485,3,grok-4-1-fast-reasoning,ESH,ESH,933,stop
multivendor,narrative_cot,as_asker,0,none,LA0KKmibpHC8WIMxIgcz4ZzhCuvYu8eU,0,YTA,reader_1_noedge,multivendor_reader,none,YTA,1,YTA,ACCEPT_WITH_MODIFICATION,1,modification,210,1,0,1,ACCEPT,0,1,1,0,end_turn,0,4601,1,claude-haiku-4-5,YTA,YTA,3633,end_turn
multivendor,narrative_cot,as_asker,0,none,LA0KKmibpHC8WIMxIgcz4ZzhCuvYu8eU,0,YTA,reader_2_noedge,multivendor_reader,none,YTA,1,YTA,REJECT,1,unresolvable,210,1,0,0,REJECT,1,1,0,0,stop,0,494,2,gpt-5.4-nano,ESH,ESH,4336,stop
multivendor,narrative_cot,as_asker,0,none,LA0KKmibpHC8WIMxIgcz4ZzhCuvYu8eU,0,YTA,reader_3_noedge,multivendor_reader,none,YTA,1,YTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,407,3,grok-4-1-fast-reasoning,YTA,YTA,4365,stop
multivendor,narrative_cot,as_asker,0,none,Lpwh7r0vltLAkvm2HWkxRE35RbjLzg5Z,0,YTA,reader_1_noedge,multivendor_reader,none,YTA,1,YTA,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,end_turn,0,3299,1,claude-haiku-4-5,YTA,YTA,3070,end_turn
multivendor,narrative_cot,as_asker,0,none,Lpwh7r0vltLAkvm2HWkxRE35RbjLzg5Z,0,YTA,reader_2_noedge,multivendor_reader,none,YTA,1,YTA,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,stop,0,413,2,gpt-5.4-nano,YTA,YTA,2961,stop
multivendor,narrative_cot,as_asker,0,none,Lpwh7r0vltLAkvm2HWkxRE35RbjLzg5Z,0,YTA,reader_3_noedge,multivendor_reader,none,YTA,1,YTA,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,stop,0,444,3,grok-4-1-fast-reasoning,YTA,YTA,5538,stop
multivendor,narrative_cot,as_asker,0,none,MrK8LqWEg4ivEm8LOyjf5oKSeY3PaJkl,0,YTA,reader_1_noedge,multivendor_reader,none,YTA,1,YTA,ACCEPT_WITH_MODIFICATION,1,modification,282,1,0,1,ACCEPT,0,1,1,0,end_turn,0,3782,1,claude-haiku-4-5,YTA,YTA,2709,end_turn
multivendor,narrative_cot,as_asker,0,none,MrK8LqWEg4ivEm8LOyjf5oKSeY3PaJkl,0,YTA,reader_2_noedge,multivendor_reader,none,YTA,1,YTA,ACCEPT_WITH_MODIFICATION,1,modification,232,1,0,1,ACCEPT,0,1,1,0,stop,0,3198,2,gpt-5.4-nano,YTA,YTA,3949,stop
multivendor,narrative_cot,as_asker,0,none,MrK8LqWEg4ivEm8LOyjf5oKSeY3PaJkl,0,YTA,reader_3_noedge,multivendor_reader,none,YTA,1,YTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,533,3,grok-4-1-fast-reasoning,YTA,YTA,971,stop
multivendor,narrative_cot,as_asker,0,none,RnvwUjoZCVg9h9ifwdgp7XMdBSyHHo3l,0,YTA,reader_1_noedge,multivendor_reader,none,YTA,1,YTA,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,end_turn,0,4102,1,claude-haiku-4-5,YTA,YTA,3576,end_turn
multivendor,narrative_cot,as_asker,0,none,RnvwUjoZCVg9h9ifwdgp7XMdBSyHHo3l,0,YTA,reader_2_noedge,multivendor_reader,none,YTA,1,YTA,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,stop,0,506,2,gpt-5.4-nano,YTA,YTA,3920,stop
multivendor,narrative_cot,as_asker,0,none,RnvwUjoZCVg9h9ifwdgp7XMdBSyHHo3l,0,YTA,reader_3_noedge,multivendor_reader,none,YTA,1,YTA,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,stop,0,427,3,grok-4-1-fast-reasoning,YTA,YTA,895,stop
multivendor,narrative_cot,as_asker,0,none,O0MXsaagjOD2j1Dzj4XwPg6geEQusVTR,0,YTA,reader_1_noedge,multivendor_reader,none,ESH,1,ESH,REJECT,1,unresolvable,220,1,0,1,REJECT,1,1,0,0,end_turn,0,6433,1,claude-haiku-4-5,YTA,YTA,4219,end_turn
multivendor,narrative_cot,as_asker,0,none,O0MXsaagjOD2j1Dzj4XwPg6geEQusVTR,0,YTA,reader_2_noedge,multivendor_reader,none,ESH,1,ESH,ACCEPT_WITH_MODIFICATION,1,modification,257,1,0,1,ACCEPT,0,1,1,0,stop,0,497,2,gpt-5.4-nano,ESH,ESH,4085,stop
multivendor,narrative_cot,as_asker,0,none,O0MXsaagjOD2j1Dzj4XwPg6geEQusVTR,0,YTA,reader_3_noedge,multivendor_reader,none,ESH,1,ESH,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,565,3,grok-4-1-fast-reasoning,ESH,ESH,5388,stop
